From	To	Species	Gene Name
57125	PXDC1_HUMAN	Homo sapiens	plexin domain containing 1
57124	CD248_HUMAN	Homo sapiens	CD248 molecule, endosialin
57129	RM47_HUMAN	Homo sapiens	mitochondrial ribosomal protein L47
57128	LYRM4_HUMAN	Homo sapiens	LYR motif containing 4
57128	Q8WY88_HUMAN	Homo sapiens	LYR motif containing 4
57128	C9JRX8_HUMAN	Homo sapiens	LYR motif containing 4
5089	Q6NW39_HUMAN	Homo sapiens	pre-B-cell leukemia homeobox 2
5089	PBX2_HUMAN	Homo sapiens	pre-B-cell leukemia homeobox 2
5089	Q7KZE5_HUMAN	Homo sapiens	pre-B-cell leukemia homeobox 2
5087	A8K5V0_HUMAN	Homo sapiens	pre-B-cell leukemia homeobox 1
5087	Q68DD6_HUMAN	Homo sapiens	pre-B-cell leukemia homeobox 1
5087	PBX1_HUMAN	Homo sapiens	pre-B-cell leukemia homeobox 1
100188893	TOM6_HUMAN	Homo sapiens	translocase of outer mitochondrial membrane 6 homolog (yeast)
5082	Q9UNX1_HUMAN	Homo sapiens	phosducin-like
5082	Q4VXB5_HUMAN	Homo sapiens	phosducin-like
5082	Q4VXB6_HUMAN	Homo sapiens	phosducin-like
5082	PHLP_HUMAN	Homo sapiens	phosducin-like
5082	Q9UNX2_HUMAN	Homo sapiens	phosducin-like
57110	Q86WS9_HUMAN	Homo sapiens	HRAS-like suppressor
57110	HRSL1_HUMAN	Homo sapiens	HRAS-like suppressor
57110	Q6X7C0_HUMAN	Homo sapiens	HRAS-like suppressor
64651	CSRN1_HUMAN	Homo sapiens	cysteine-serine-rich nuclear protein 1
64651	Q8N6U0_HUMAN	Homo sapiens	cysteine-serine-rich nuclear protein 1
497190	CL18B_HUMAN	Homo sapiens	C-type lectin domain family 18, member B
57117	INT12_HUMAN	Homo sapiens	integrator complex subunit 12
57118	KCC1D_HUMAN	Homo sapiens	calcium/calmodulin-dependent protein kinase ID
57118	Q5SQQ7_HUMAN	Homo sapiens	calcium/calmodulin-dependent protein kinase ID
5097	B3KQM8_HUMAN	Homo sapiens	protocadherin 1
5097	PCDH1_HUMAN	Homo sapiens	protocadherin 1
5096	Q9HBR7_HUMAN	Homo sapiens	propionyl Coenzyme A carboxylase, beta polypeptide
5096	Q8WVH4_HUMAN	Homo sapiens	propionyl Coenzyme A carboxylase, beta polypeptide
5096	PCCB_HUMAN	Homo sapiens	propionyl Coenzyme A carboxylase, beta polypeptide
5096	Q86TD7_HUMAN	Homo sapiens	propionyl Coenzyme A carboxylase, beta polypeptide
5096	Q59GV0_HUMAN	Homo sapiens	propionyl Coenzyme A carboxylase, beta polypeptide
5098	PCDGK_HUMAN	Homo sapiens	protocadherin gamma subfamily C, 3; protocadherin gamma subfamily C, 5; protocadherin gamma subfamily C, 4; protocadherin gamma subfamily A, 12
5098	PCDGL_HUMAN	Homo sapiens	protocadherin gamma subfamily C, 3; protocadherin gamma subfamily C, 5; protocadherin gamma subfamily C, 4; protocadherin gamma subfamily A, 12
5098	Q8TAJ2_HUMAN	Homo sapiens	protocadherin gamma subfamily C, 3; protocadherin gamma subfamily C, 5; protocadherin gamma subfamily C, 4; protocadherin gamma subfamily A, 12
5098	Q2M272_HUMAN	Homo sapiens	protocadherin gamma subfamily C, 3; protocadherin gamma subfamily C, 5; protocadherin gamma subfamily C, 4; protocadherin gamma subfamily A, 12
5098	PCDGC_HUMAN	Homo sapiens	protocadherin gamma subfamily C, 3; protocadherin gamma subfamily C, 5; protocadherin gamma subfamily C, 4; protocadherin gamma subfamily A, 12
5098	Q9UKW1_HUMAN	Homo sapiens	protocadherin gamma subfamily C, 3; protocadherin gamma subfamily C, 5; protocadherin gamma subfamily C, 4; protocadherin gamma subfamily A, 12
5098	PCDGM_HUMAN	Homo sapiens	protocadherin gamma subfamily C, 3; protocadherin gamma subfamily C, 5; protocadherin gamma subfamily C, 4; protocadherin gamma subfamily A, 12
5098	Q9BT64_HUMAN	Homo sapiens	protocadherin gamma subfamily C, 3; protocadherin gamma subfamily C, 5; protocadherin gamma subfamily C, 4; protocadherin gamma subfamily A, 12
5098	Q9BR81_HUMAN	Homo sapiens	protocadherin gamma subfamily C, 3; protocadherin gamma subfamily C, 5; protocadherin gamma subfamily C, 4; protocadherin gamma subfamily A, 12
5098	A4FU17_HUMAN	Homo sapiens	protocadherin gamma subfamily C, 3; protocadherin gamma subfamily C, 5; protocadherin gamma subfamily C, 4; protocadherin gamma subfamily A, 12
5093	Q53SS8_HUMAN	Homo sapiens	poly(rC) binding protein 1
5093	PCBP1_HUMAN	Homo sapiens	poly(rC) binding protein 1
5092	Q6LEE2_HUMAN	Homo sapiens	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha
5092	PHS_HUMAN	Homo sapiens	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha
5092	Q6LEE0_HUMAN	Homo sapiens	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha
5092	Q6LEE1_HUMAN	Homo sapiens	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha
5092	Q6FGB3_HUMAN	Homo sapiens	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha
5095	Q16380_HUMAN	Homo sapiens	propionyl Coenzyme A carboxylase, alpha polypeptide
5095	PCCA_HUMAN	Homo sapiens	propionyl Coenzyme A carboxylase, alpha polypeptide
5095	Q8WXQ7_HUMAN	Homo sapiens	propionyl Coenzyme A carboxylase, alpha polypeptide
5095	Q5JTW4_HUMAN	Homo sapiens	propionyl Coenzyme A carboxylase, alpha polypeptide
81831	Q32NC3_HUMAN	Homo sapiens	neuropilin (NRP) and tolloid (TLL)-like 2
81831	NETO2_HUMAN	Homo sapiens	neuropilin (NRP) and tolloid (TLL)-like 2
5094	Q68Y55_HUMAN	Homo sapiens	poly(rC) binding protein 2
5094	Q6IPF4_HUMAN	Homo sapiens	poly(rC) binding protein 2
5094	A8K7X6_HUMAN	Homo sapiens	poly(rC) binding protein 2
5094	Q32Q82_HUMAN	Homo sapiens	poly(rC) binding protein 2
5094	Q59HD4_HUMAN	Homo sapiens	poly(rC) binding protein 2
5094	PCBP2_HUMAN	Homo sapiens	poly(rC) binding protein 2
5091	PYC_HUMAN	Homo sapiens	pyruvate carboxylase
5090	Q96AL5_HUMAN	Homo sapiens	pre-B-cell leukemia homeobox 3
5090	Q5JS99_HUMAN	Homo sapiens	pre-B-cell leukemia homeobox 3
5090	PBX3_HUMAN	Homo sapiens	pre-B-cell leukemia homeobox 3
57107	DLP1_HUMAN	Homo sapiens	prenyl (decaprenyl) diphosphate synthase, subunit 2
57106	NAT14_HUMAN	Homo sapiens	N-acetyltransferase 14 (GCN5-related, putative)
57104	PLPL2_HUMAN	Homo sapiens	patatin-like phospholipase domain containing 2
57103	TIGAR_HUMAN	Homo sapiens	chromosome 12 open reading frame 5
57102	CL040_HUMAN	Homo sapiens	chromosome 12 open reading frame 40; chromosome 12 open reading frame 4
57102	CL004_HUMAN	Homo sapiens	chromosome 12 open reading frame 40; chromosome 12 open reading frame 4
220388	CCD89_HUMAN	Homo sapiens	coiled-coil domain containing 89
57109	REXO4_HUMAN	Homo sapiens	REX4, RNA exonuclease 4 homolog (S. cerevisiae)
26608	TBL2_HUMAN	Homo sapiens	transducin (beta)-like 2
26608	Q8N2L6_HUMAN	Homo sapiens	transducin (beta)-like 2
26608	Q96E41_HUMAN	Homo sapiens	transducin (beta)-like 2
29914	UBIA1_HUMAN	Homo sapiens	UbiA prenyltransferase domain containing 1
414918	F116B_HUMAN	Homo sapiens	family with sequence similarity 116, member B
6491	STIL_HUMAN	Homo sapiens	SCL/TAL1 interrupting locus
6491	Q5T0C9_HUMAN	Homo sapiens	SCL/TAL1 interrupting locus
6491	Q5T0C6_HUMAN	Homo sapiens	SCL/TAL1 interrupting locus
6491	Q5T0D0_HUMAN	Homo sapiens	SCL/TAL1 interrupting locus
6491	Q7Z626_HUMAN	Homo sapiens	SCL/TAL1 interrupting locus
6491	Q5T0C7_HUMAN	Homo sapiens	SCL/TAL1 interrupting locus
29916	SNX11_HUMAN	Homo sapiens	sorting nexin 11
6490	PME17_HUMAN	Homo sapiens	silver homolog (mouse)
414919	CH082_HUMAN	Homo sapiens	chromosome 8 open reading frame 82
29915	Q53FE7_HUMAN	Homo sapiens	host cell factor C2
29915	HCFC2_HUMAN	Homo sapiens	host cell factor C2
29911	Q6ZP90_HUMAN	Homo sapiens	hook homolog 2 (Drosophila)
29911	HOOK2_HUMAN	Homo sapiens	hook homolog 2 (Drosophila)
6499	Q9BQJ5_HUMAN	Homo sapiens	superkiller viralicidic activity 2-like (S. cerevisiae)
6499	Q5ST66_HUMAN	Homo sapiens	superkiller viralicidic activity 2-like (S. cerevisiae)
6499	Q59F56_HUMAN	Homo sapiens	superkiller viralicidic activity 2-like (S. cerevisiae)
6499	Q96BC0_HUMAN	Homo sapiens	superkiller viralicidic activity 2-like (S. cerevisiae)
6499	SKIV2_HUMAN	Homo sapiens	superkiller viralicidic activity 2-like (S. cerevisiae)
6499	Q5JP73_HUMAN	Homo sapiens	superkiller viralicidic activity 2-like (S. cerevisiae)
6499	Q9NPK3_HUMAN	Homo sapiens	superkiller viralicidic activity 2-like (S. cerevisiae)
6498	B4DT50_HUMAN	Homo sapiens	SKI-like oncogene
6498	SKIL_HUMAN	Homo sapiens	SKI-like oncogene
6497	Q7Z461_HUMAN	Homo sapiens	v-ski sarcoma viral oncogene homolog (avian)
6497	SKI_HUMAN	Homo sapiens	v-ski sarcoma viral oncogene homolog (avian)
6497	Q7Z462_HUMAN	Homo sapiens	v-ski sarcoma viral oncogene homolog (avian)
6497	Q7Z459_HUMAN	Homo sapiens	v-ski sarcoma viral oncogene homolog (avian)
6496	Q9NSJ2_HUMAN	Homo sapiens	SIX homeobox 3
6496	SIX3_HUMAN	Homo sapiens	SIX homeobox 3
6496	Q53T42_HUMAN	Homo sapiens	SIX homeobox 3
6495	SIX1_HUMAN	Homo sapiens	SIX homeobox 1
6495	Q53Y16_HUMAN	Homo sapiens	SIX homeobox 1
6494	SIPA1_HUMAN	Homo sapiens	signal-induced proliferation-associated 1
29919	MIC1_HUMAN	Homo sapiens	chromosome 18 open reading frame 8
6493	SIM2_HUMAN	Homo sapiens	single-minded homolog 2 (Drosophila)
29904	EF2K_HUMAN	Homo sapiens	eukaryotic elongation factor-2 kinase
29903	CC106_HUMAN	Homo sapiens	coiled-coil domain containing 106
29902	CL024_HUMAN	Homo sapiens	chromosome 12 open reading frame 24
751071	MTL12_HUMAN	Homo sapiens	methyltransferase like 12
342667	STAC2_HUMAN	Homo sapiens	SH3 and cysteine rich domain 2
342667	D0IN09_HUMAN	Homo sapiens	SH3 and cysteine rich domain 2
29907	SNX15_HUMAN	Homo sapiens	sorting nexin 15
29907	Q59FM1_HUMAN	Homo sapiens	sorting nexin 15
6468	Q5SVS3_HUMAN	Homo sapiens	F-box and WD repeat domain containing 4
6468	FBXW4_HUMAN	Homo sapiens	F-box and WD repeat domain containing 4
6468	Q5SVS2_HUMAN	Homo sapiens	F-box and WD repeat domain containing 4
6470	Q9UMD0_HUMAN	Homo sapiens	serine hydroxymethyltransferase 1 (soluble)
6470	Q9UMC9_HUMAN	Homo sapiens	serine hydroxymethyltransferase 1 (soluble)
6470	Q9UMC8_HUMAN	Homo sapiens	serine hydroxymethyltransferase 1 (soluble)
6470	GLYC_HUMAN	Homo sapiens	serine hydroxymethyltransferase 1 (soluble)
6470	Q53ET7_HUMAN	Homo sapiens	serine hydroxymethyltransferase 1 (soluble)
6474	SHOX2_HUMAN	Homo sapiens	short stature homeobox 2
6472	B7Z9F1_HUMAN	Homo sapiens	serine hydroxymethyltransferase 2 (mitochondrial)
6472	GLYM_HUMAN	Homo sapiens	serine hydroxymethyltransferase 2 (mitochondrial)
6472	Q8N1A5_HUMAN	Homo sapiens	serine hydroxymethyltransferase 2 (mitochondrial)
6472	Q5BJF5_HUMAN	Homo sapiens	serine hydroxymethyltransferase 2 (mitochondrial)
6472	Q5HYG8_HUMAN	Homo sapiens	serine hydroxymethyltransferase 2 (mitochondrial)
6472	B4DJQ3_HUMAN	Homo sapiens	serine hydroxymethyltransferase 2 (mitochondrial)
6472	Q53ET4_HUMAN	Homo sapiens	serine hydroxymethyltransferase 2 (mitochondrial)
6478	SIAH2_HUMAN	Homo sapiens	seven in absentia homolog 2 (Drosophila)
6478	Q53ES4_HUMAN	Homo sapiens	seven in absentia homolog 2 (Drosophila)
6477	SIAH1_HUMAN	Homo sapiens	seven in absentia homolog 1 (Drosophila)
6480	SIAT1_HUMAN	Homo sapiens	ST6 beta-galactosamide alpha-2,6-sialyltranferase 1
6480	B2R513_HUMAN	Homo sapiens	ST6 beta-galactosamide alpha-2,6-sialyltranferase 1
6483	B3KXG9_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 2
6483	SIA4B_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 2
6482	SIA4A_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
6484	Q6IBE6_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
6484	SIA4C_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
6484	Q9HAA9_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
6484	Q8NFG7_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
6484	Q8N6A6_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
6484	Q8NFD3_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
6484	Q8N6A7_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
6487	SIAT6_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
6487	Q5T4Y1_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
6487	Q5T4W8_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
6487	Q96L53_HUMAN	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
6489	SIA8A_HUMAN	Homo sapiens	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
6489	Q6PZN5_HUMAN	Homo sapiens	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
6489	Q86X71_HUMAN	Homo sapiens	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
29950	SRTD1_HUMAN	Homo sapiens	SERTA domain containing 1
29950	Q53GC0_HUMAN	Homo sapiens	SERTA domain containing 1
29952	Q59EM4_HUMAN	Homo sapiens	dipeptidyl-peptidase 7
29952	DPP2_HUMAN	Homo sapiens	dipeptidyl-peptidase 7
29951	PZRN4_HUMAN	Homo sapiens	PDZ domain containing ring finger 4
29951	B4DGD1_HUMAN	Homo sapiens	PDZ domain containing ring finger 4
53905	Q9NT13_HUMAN	Homo sapiens	dual oxidase 1
53905	Q14C85_HUMAN	Homo sapiens	dual oxidase 1
53905	DUOX1_HUMAN	Homo sapiens	dual oxidase 1
157657	CH037_HUMAN	Homo sapiens	chromosome 8 open reading frame 37
29957	SCMC1_HUMAN	Homo sapiens	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24
29958	B3KQ84_HUMAN	Homo sapiens	dimethylglycine dehydrogenase
29958	M2GD_HUMAN	Homo sapiens	dimethylglycine dehydrogenase
29958	Q8TCC6_HUMAN	Homo sapiens	dimethylglycine dehydrogenase
29959	NRBP_HUMAN	Homo sapiens	nuclear receptor binding protein 1
29954	Q59GJ5_HUMAN	Homo sapiens	protein-O-mannosyltransferase 2
29954	POMT2_HUMAN	Homo sapiens	protein-O-mannosyltransferase 2
29954	Q6AHY3_HUMAN	Homo sapiens	protein-O-mannosyltransferase 2
29956	Q5SZE6_HUMAN	Homo sapiens	LAG1 homolog, ceramide synthase 2
29956	Q5SZE2_HUMAN	Homo sapiens	LAG1 homolog, ceramide synthase 2
29956	Q5SZE4_HUMAN	Homo sapiens	LAG1 homolog, ceramide synthase 2
29956	LASS2_HUMAN	Homo sapiens	LAG1 homolog, ceramide synthase 2
29956	Q5SZE3_HUMAN	Homo sapiens	LAG1 homolog, ceramide synthase 2
29956	Q5SZE1_HUMAN	Homo sapiens	LAG1 homolog, ceramide synthase 2
29941	Q05BU1_HUMAN	Homo sapiens	protein kinase N3
29941	PKN3_HUMAN	Homo sapiens	protein kinase N3
29940	DSE_HUMAN	Homo sapiens	dermatan sulfate epimerase
642475	CH073_HUMAN	Homo sapiens	chromosome 8 open reading frame 73
642475	Q8WYZ6_HUMAN	Homo sapiens	chromosome 8 open reading frame 73
53904	Q86VY5_HUMAN	Homo sapiens	myosin IIIA
53904	Q0VD65_HUMAN	Homo sapiens	myosin IIIA
53904	MYO3A_HUMAN	Homo sapiens	myosin IIIA
29948	Q52M33_HUMAN	Homo sapiens	oxidative stress induced growth inhibitor 1
29948	OSGI1_HUMAN	Homo sapiens	oxidative stress induced growth inhibitor 1
29946	SRTD3_HUMAN	Homo sapiens	SERTA domain containing 3
29945	APC4_HUMAN	Homo sapiens	anaphase promoting complex subunit 4
29931	L3R2A_HUMAN	Homo sapiens	loss of heterozygosity, 3, chromosomal region 2, gene A
157638	FA84B_HUMAN	Homo sapiens	family with sequence similarity 84, member B
128077	LIX1L_HUMAN	Homo sapiens	Lix1 homolog (mouse)-like
29934	SNX12_HUMAN	Homo sapiens	sorting nexin 12
29934	Q3SYF1_HUMAN	Homo sapiens	sorting nexin 12
29937	NENF_HUMAN	Homo sapiens	neuron derived neurotrophic factor
53918	PELO_HUMAN	Homo sapiens	pelota homolog (Drosophila)
53918	Q9UHT8_HUMAN	Homo sapiens	pelota homolog (Drosophila)
53919	SO1C1_HUMAN	Homo sapiens	solute carrier organic anion transporter family, member 1C1
53919	B7Z251_HUMAN	Homo sapiens	solute carrier organic anion transporter family, member 1C1
53919	B7Z3Q3_HUMAN	Homo sapiens	solute carrier organic anion transporter family, member 1C1
53919	B7Z8P1_HUMAN	Homo sapiens	solute carrier organic anion transporter family, member 1C1
53919	Q5JPA4_HUMAN	Homo sapiens	solute carrier organic anion transporter family, member 1C1
53916	Q6PIK3_HUMAN	Homo sapiens	RAB4B, member RAS oncogene family
53916	RAB4B_HUMAN	Homo sapiens	RAB4B, member RAS oncogene family
53917	RAB24_HUMAN	Homo sapiens	RAB24, member RAS oncogene family
53917	Q9HAG2_HUMAN	Homo sapiens	RAB24, member RAS oncogene family
53917	Q8WY67_HUMAN	Homo sapiens	RAB24, member RAS oncogene family
29928	TIM22_HUMAN	Homo sapiens	translocase of inner mitochondrial membrane 22 homolog (yeast)
29929	ALG6_HUMAN	Homo sapiens	asparagine-linked glycosylation 6, alpha-1,3-glucosyltransferase homolog (S. cerevisiae)
128061	CA131_HUMAN	Homo sapiens	chromosome 1 open reading frame 131
128061	Q5TBH9_HUMAN	Homo sapiens	chromosome 1 open reading frame 131
128061	Q6UXR7_HUMAN	Homo sapiens	chromosome 1 open reading frame 131
29922	NDK7_HUMAN	Homo sapiens	non-metastatic cells 7, protein expressed in (nucleoside-diphosphate kinase)
29922	B3KSW9_HUMAN	Homo sapiens	non-metastatic cells 7, protein expressed in (nucleoside-diphosphate kinase)
29922	Q59GR0_HUMAN	Homo sapiens	non-metastatic cells 7, protein expressed in (nucleoside-diphosphate kinase)
29923	Q53HJ7_HUMAN	Homo sapiens	chromosome 7 open reading frame 68
29923	HIG2_HUMAN	Homo sapiens	chromosome 7 open reading frame 68
29920	Q5TE93_HUMAN	Homo sapiens	pyrroline-5-carboxylate reductase family, member 2
29920	Q5TE92_HUMAN	Homo sapiens	pyrroline-5-carboxylate reductase family, member 2
29920	Q8NCZ0_HUMAN	Homo sapiens	pyrroline-5-carboxylate reductase family, member 2
29920	Q4W8W1_HUMAN	Homo sapiens	pyrroline-5-carboxylate reductase family, member 2
29920	P5CR2_HUMAN	Homo sapiens	pyrroline-5-carboxylate reductase family, member 2
29926	Q59F69_HUMAN	Homo sapiens	GDP-mannose pyrophosphorylase A
29926	GMPPA_HUMAN	Homo sapiens	GDP-mannose pyrophosphorylase A
29927	B3KME8_HUMAN	Homo sapiens	Sec61 alpha 1 subunit (S. cerevisiae)
29927	S61A1_HUMAN	Homo sapiens	Sec61 alpha 1 subunit (S. cerevisiae)
29927	B3KNF6_HUMAN	Homo sapiens	Sec61 alpha 1 subunit (S. cerevisiae)
29924	EPN1_HUMAN	Homo sapiens	epsin 1
29925	GMPPB_HUMAN	Homo sapiens	GDP-mannose pyrophosphorylase B
29998	GSCR1_HUMAN	Homo sapiens	glioma tumor suppressor candidate region gene 1
29997	Q7L4X7_HUMAN	Homo sapiens	glioma tumor suppressor candidate region gene 2; glioma tumor suppressor candidate region gene 2 pseudogene
29997	GSCR2_HUMAN	Homo sapiens	glioma tumor suppressor candidate region gene 2; glioma tumor suppressor candidate region gene 2 pseudogene
29997	Q9P0B0_HUMAN	Homo sapiens	glioma tumor suppressor candidate region gene 2; glioma tumor suppressor candidate region gene 2 pseudogene
29997	Q9H7J4_HUMAN	Homo sapiens	glioma tumor suppressor candidate region gene 2; glioma tumor suppressor candidate region gene 2 pseudogene
